bldgid,edid,shape_area,altitude_m,rooftype,shape_length,border,geoid,name,namelsad
70988,DC00001890,248.20342441745282,32.31,Default,69.95201567380408,010600000001000000010300000001000000080000001DBFF878F64253C0684938A2F47243404E1ACE79F64253C039CE8C43F8724340AA33BCE6F84253C004D13942F8724340652CBDE5F84253C0DD47DED8F3724340D13473F3F74253C0D43770D9F37243408F216BF3F74253C0182C42BAF17243408FDCF878F64253C006098FBAF17243401DBFF878F64253C0684938A2F4724340,11001010800,108,Census Tract 108
70991,DC00001883,147.1850933844647,37.89,Default,59.64381106702555,0106000000010000000103000000010000000B00000012FC7E43EE4253C0FC0E8EEDF47243402F9E1645EE4253C0671B3FA7F672434071778546EE4253C02C248134F8724340F46472C7EF4253C0584D0731F8724340E4D8BBC3EF4253C0D51CBC33F472434048AF3135EF4253C099F2FA34F47243401D2CDD32EF4253C0C6C15EBEF17243403DA38ADBEE4253C0B1681EBFF1724340DC7FC0DBEE4253C0731604F4F1724340317EB040EE4253C0A0176CF5F172434012FC7E43EE4253C0FC0E8EEDF4724340,11001010800,108,Census Tract 108
70994,DC00001875,122.8892561007897,34.4,Default,67.05422480528996,0106000000020000000103000000010000000700000080F4CCEDE84253C0EF47823CF47243406988C7ECE84253C07A6D2763F27243404FD540ECE84253C09B959545F17243404CC10339E84253C03F49B945F172434004081B39E84253C053374B63F2724340B3804139E84253C0FE064A3BF472434080F4CCEDE84253C0EF47823CF47243400103000000010000000500000080F4CCEDE84253C0EF47823CF4724340C8F77EB8E74253C058A7633BF472434046B113B7E74253C06DDF2E2EF8724340A9CE61ECE84253C0BF273A2FF872434080F4CCEDE84253C0EF47823CF4724340,11001010800,108,Census Tract 108
71010,DC00001884,88.18292009670839,22.79,Default,39.29446910433393,010600000001000000010300000001000000050000002BB4B4B4F14253C0AD8B0EE1F0724340DF1C281BF44253C0FBDD41E5F0724340678AA11CF44253C0CE6BE4D8EE72434004452EB6F14253C0BF19B1D4EE7243402BB4B4B4F14253C0AD8B0EE1F0724340,11001010800,108,Census Tract 108
71031,DC00000654,3.8413999681457875,22.81,Default,9.349027777808153,010600000001000000010300000001000000050000001EF909EC574353C073553CADEB7243404AE4ADF6574353C0956B92BDEC724340C2CC062A584353C08E8FB0B8EC72434021E0621F584353C09E795AA8EB7243401EF909EC574353C073553CADEB724340,11001005600,56,Census Tract 56
71050,DC00001899,155.15429706735563,31.33,Default,79.13563860475695,0106000000010000000103000000010000001300000095E8CA3DF74253C0FCAF9788EA724340CCE27C3DF74253C01312021AEC7243404D3633B2F94253C07BC32B1BEC724340E4CD20FCF94253C0E1890318EC724340244C4EFCF94253C0F9AD8953EB724340CDFB6EFCF94253C05D59EC89EA724340D9E92FFCF94253C0F2F773E7E97243407127A329FA4253C0E1B36AE7E9724340181E8E29FA4253C08B1666EBE8724340C65EE9FBF94253C0B1646FEBE87243408A8BFBB1F94253C0DE757EEBE872434060E66214F84253C0EBA5D2EBE872434020596B14F84253C0DB664F51E97243406492A32DF74253C0AE4C7E51E97243407F70BD2DF74253C0A2F29A88EA72434095E8CA3DF74253C0FCAF9788EA724340163F8514F84253C0CD0C6C88EA7243400F2281B2F94253C0BCB9D489EA72434095E8CA3DF74253C0FCAF9788EA724340,11001010800,108,Census Tract 108
71054,DC00000085,852.2468879715045,52.45,Default,131.70696379954558,0106000000010000000103000000010000001300000011870055E74253C0CB94E414EC72434021AE53E1EA4253C08DB8010DEC72434039742CDCEA4253C0FFE27863E672434086BF2FA3EB4253C017DABA61E67243409295829EEB4253C07974D53BE17243400770C8F3EA4253C026CD533DE1724340159D84F3EA4253C07359C8F4E0724340074378C5E94253C0DF5C5CF7E07243405C6DAEC5E94253C0A8B05630E1724340B152EE64E94253C063A43031E172434019079064E94253C0DB8EDCD2E072434096EE2D72E84253C0397EF0D4E0724340A7023C72E84253C01CCACBE9E0724340666DCF4AE74253C092485EECE0724340594D134BE74253C07E39E535E1724340C09BDE83E64253C00E11A337E1724340668E8A88E64253C01F89A357E67243409F5CBF4FE74253C053B1E555E672434011870055E74253C0CB94E414EC724340,11001010800,108,Census Tract 108
71056,DC00001894,241.65493741074792,33.99,Default,92.7633903847891,010600000001000000010300000001000000120000000839A950F44253C0DFB1F4F9EB724340478E5BBFF54253C0620754FBEB724340ACA0FEBFF54253C0CA11E355EA72434078B4CC6AF54253C0F09B9355EA724340210ED66AF54253C050D01331EA7243409E7C9288F54253C0947A3431EA7243409FB5168BF54253C00325FACEE37243400D4C5A6DF54253C08687DACEE3724340D7746F6DF54253C02F4079A3E3724340CAB1ADC2F54253C07CB3C8A3E3724340C87C99C3F54253C00F139556E17243404834DB54F44253C074C03555E17243409C88E653F44253C0DD98C9CDE37243409AB57365F44253C0E38DDACDE37243402530C463F44253C0193156F8E772434036614352F44253C0516346F8E7724340CB176251F44253C040EE0330EA7243400839A950F44253C0DFB1F4F9EB724340,11001010800,108,Census Tract 108
71063,DC00000655,3.5662140220270158,22.81,Default,9.104185786592758,01060000000100000001030000000100000005000000DDC42BD1574353C0024BEC4AEA7243408C2390E1574353C0EEDABC55EB72434065C2F511584353C05D9F704EEB7243402D649101584353C01168B343EA724340DDC42BD1574353C0024BEC4AEA724340,11001005600,56,Census Tract 56
71069,DC00001967,1152.9049299412704,51.74,Default,244.50838641349225,0106000000010000000103000000010000001C00000094474B8B034353C0E7F593EDE972434030C2EA26034353C05D6609EEE9724340F8008F27034353C091019C3AEB724340676F591F064353C00ED71F37EB724340F414B51E064353C0F83B8DEAE972434021769BB6054353C06D8303EBE9724340AEDEABB3054353C08A1D07CDE37243406BF74F91064353C0A26A04CCE37243403CCC6D91064353C0F71E4307E472434086F28A15084353C0ECB66F05E4724340687C6917084353C05DD16BCFE772434044A35840074353C05F3E6DD0E7724340EEE5DE41074353C095136EF6EA72434099FDA7700B4353C072C17AF1EA724340B10F4F6F0B4353C0D977D42FE8724340873778810A4353C0BD2CEE30E8724340FB4D81800A4353C0DFF50B39E67243404AD4EFBA0A4353C00B316F3AE6724340BDB7C1BA0A4353C0C1332BD1E572434057C24D800A4353C0952FDBCFE572434051BB6B7F0A4353C060879702E47243405E5696130C4353C05F5DC000E4724340E8B13C120C4353C0E5805137E1724340F2951490064353C0EF41D43DE17243407D8391BE024353C0EF926542E172434007AACCBF024353C0716382D0E3724340690F5C88034353C09D8F97CFE372434094474B8B034353C0E7F593EDE9724340,11001010800,108,Census Tract 108
71073,DC00001866,702.7258295314474,49.73,Default,133.9883251273354,0106000000010000000103000000010000001700000078C5F942E24253C0E0A2C809EB72434022204910E64253C08A2C7606EB72434088E11710E64253C0853F7171EA724340B7B06AE3E54253C019768D71EA724340D6331CE2E54253C0BEE202DCE6724340C28F66F3E44253C094FECCDCE67243408566C5F2E44253C029112410E57243401F378E80E64253C0614DC60EE57243407FA40E7FE64253C0939102E7E0724340FDFB4D3FE24253C0D37ACCEAE072434093906D3FE24253C0C32C353FE1724340F410EA10E24253C0F20C653FE1724340FEF9B911E24253C000C3CF84E3724340137E3D40E24253C0293BB384E37243404B16EC40E24253C008B0435FE5724340EA489FCBE14253C0D192BB5FE572434075F81ECCE14253C08D6472C2E67243402C3B6D41E24253C0E1D80DC2E672434092820942E24253C0206B9666E8724340DE987913E24253C0C04DC666E8724340F68C5514E24253C0E40109A8EA724340DB18D942E24253C0A821D9A7EA72434078C5F942E24253C0E0A2C809EB724340,11001010800,108,Census Tract 108
71085,DC00002915,1354.4695938951259,39.51,Default,200.1420026286775,0106000000010000000103000000010000000A000000002FA98A894253C05CD44F96EA724340BCA671628C4253C098781E96EA72434060A453628C4253C0D4AC283DE672434092DB45628C4253C074173C7CE57243404DF87FF88C4253C082DC217CE5724340AAC58DF88C4253C04ECA213DE6724340D10385E1954253C09BE62F3BE6724340D86125E1954253C07C6DED13E17243405F8F6B8A894253C074841716E1724340002FA98A894253C05CD44F96EA724340,11001010800,108,Census Tract 108
71087,DC00001880,40.47254004119992,22.6,Default,25.572080155213243,0106000000010000000103000000010000000500000079C47A16E44253C070BA0DF7ED72434000988417E44253C0B505D709F0724340B83E1E2EE54253C0F0FC9008F0724340165B142DE54253C0CBB1C7F5ED72434079C47A16E44253C070BA0DF7ED724340,11001010800,108,Census Tract 108
71088,DC00001879,35.59783951147902,23.59,Default,24.237024697328415,0106000000010000000103000000010000000500000091FDA7EEE74253C04F8606C9ED724340F5F55BEFE74253C054A7C3E2EF7243401082F8E0E84253C0556EE5E1EF724340B5A3CCE0E84253C0393228C8ED72434091FDA7EEE74253C04F8606C9ED724340,11001010800,108,Census Tract 108
71124,DC00000095,42.49244796688188,9.36,Default,35.036121104127076,0106000000010000000103000000010000000D000000AB26826D924353C0381E4F6EED724340483E9ECD924353C094666DC9ED7243403692FF0B934353C0B438C156EE72434077B8407E934353C0E8CBFFDBED724340D0E28128934353C038AF2531ED72434019D2BF95924353C0CC305B97EC7243400EEC06F6914353C0774D9069EC724340C5C3CE4F914353C072454F89EC724340E45D14B4904353C0AF3A6822ED7243401D8F8E11914353C0C3D198C2ED7243404EC4D283914353C0EE443866ED724340F04DC3F4914353C0D6FEFC4EED724340AB26826D924353C0381E4F6EED724340,11001005600,56,Census Tract 56
71141,DC00000653,1.9984069959685504,22.81,Default,5.8842597185292735,0106000000010000000103000000010000000500000067404C04584353C0591B9D14ED72434050083F0D584353C08574D7A1ED72434050877240584353C0BCD0EF99ED72434095BE7F37584353C0B877B50CED72434067404C04584353C0591B9D14ED724340,11001005600,56,Census Tract 56
71174,DC00002048,891.9262241279624,35.65,Default,301.4209992012562,01060000000100000001030000000300000068000000B08FE80E1B4353C055032526F372434013FACC951D4353C067DE5F21F37243403E335D951D4353C0C2CF608FF27243404A41D3C91D4353C0DDE3F48EF2724340DE14C2C91D4353C0C9BC67CAF172434050E1C3941D4353C0281EE7CAF17243401CC19A941D4353C005B52F9DF1724340992E33AC1D4353C0A882039DF1724340475DC3AB1D4353C08261900AF17243404F5DE8ED1D4353C02C310E0AF17243400F6724ED1D4353C090E2A106F07243402067FFAA1D4353C070BA1007F0724340020290AA1D4353C0D1B27379EF72434020FFB4EC1D4353C07E82F178EF72434077E7E3EB1D4353C0CCD8E76CEE72434025ECBEA91D4353C019096A6DEE72434053995CA91D4353C0B240BCE7ED724340889381EB1D4353C067103AE7ED724340F50AA3EA1D4353C0DBD005CFEC724340B608F2901D4353C02BB8B3CFEC724340E8CAED8E1D4353C05762BE34EA7243408DD3D18D1D4353C006623906E87243408503C1AD1D4353C03C603E48E87243404C5749EB1D4353C0E3F5DB11E8724340A9F951EE1D4353C04E17E55FE772434000BEC8AC1D4353C07859B424E7724340E56BBF8C1D4353C024AD9460E7724340C5533D8C1D4353C0EB4C4FB7E6724340465374AF1D4353C06DB90DB7E6724340853305AF1D4353C0ACD9892CE6724340D3AEA3AE1D4353C0A33114B0E5724340345A748B1D4353C09BB655B0E5724340732A628B1D4353C0E95BD598E572434085E8F18A1D4353C056175201E5724340098E057A1D4353C000DE4600E57243407F6EE58A1D4353C0FDEB2F00E5724340D0FA92B31D4353C07809002BE5724340B847EAF31D4353C0DC4EEE00E5724340058BD3F11D4353C0BE71D456E47243405E7781A81D4353C08EFB571BE4724340C97A668A1D4353C0AF75264EE47243405E479C881D4353C050337F00E27243404BBD48D81D4353C0FE14B0FAE1724340F47A16031E4353C0AF830C93E1724340E6BE0E041E4353C07F21850DE1724340E0F082BF1D4353C0803ED5ADE07243405A22EC5C1D4353C0F6AA0FAAE0724340B7EB0D181D4353C0BB009408E1724340E23A19191D4353C01052FE5CE1724340F20DAB191C4353C08F84DC5EE172434029F938191C4353C0FFD2C8C8E0724340468DD5581B4353C0FCA53ACAE0724340B60330591B4353C02D7E3F41E17243401DD5718F1A4353C06591C642E17243406C7395901A4353C00911DCAEE2724340A9D74D5A1B4353C01D4C68ADE2724340247DE6C61B4353C055BB8FACE2724340B0A132C71B4353C0FAD7F516E3724340D3C262891B4353C0B91A7717E3724340F2BE46891B4353C00E320FF2E27243401955ADB41A4353C004A298F3E2724340820B9BB51A4353C07B28202DE472434016240AC81B4353C0647F152BE472434039AD62C81B4353C0789E2DA2E47243404482958A1B4353C033DCAEA2E4724340EFBC7A8A1B4353C014378F8BE47243403C4BE1B51A4353C08EFF2B8DE47243400DDCC0B61A4353C0DDA45FB2E57243409AFC31C91B4353C0EBF754B0E5724340E21E78C91B4353C011BEC40BE672434017B506B71A4353C08A6BCF0DE6724340E176E5B71A4353C08197B729E7724340F3BF53CA1B4353C03B48C027E772434024D7C8CA1B4353C03E0EAAC2E77243409FE1FB8C1B4353C0A24B2BC3E772434055C5D28C1B4353C00EC28695E7724340BE3F39B81A4353C037321097E7724340F80418B91A4353C0E00E1FB3E8724340535B7FCB1B4353C0B15F14B1E8724340FCE0C2CB1B4353C014A01D09E9724340A0905DB91A4353C002F3140BE972434089FC3DBA1A4353C0D57B1B3AEA724340CC6C77A61A4353C08208333AEA724340A0C056A71A4353C0DA3EAE5CEB7243401734F6601B4353C0D23C515BEB724340B9391A621B4353C0FF5DCBD3EC724340A37F94021C4353C0BE8E9ED2EC7243404A50D8021C4353C071EE7C2AED72434076E11B151B4353C055C4452CED724340BC8D87BC1A4353C04905E02CED72434052BB82BD1A4353C0DF81DF72EE724340161217161B4353C0EB404572EE72434049E9D3031C4353C03D6A7C70EE724340A0AA0D041C4353C07C4AC0BBEE724340F7224F161B4353C05D2489BDEE724340D73AF4A91A4353C06F4A4EBEEE7243409F22F0AA1A4353C0331BB10CF0724340AA0E4B171B4353C01FF5EB0BF0724340182110051C4353C0C17B360AF0724340BA803D051C4353C019150145F07243407D641AAB1A4353C08C128F47F0724340F2C723AC1A4353C0A6E3A3A2F172434061D0C20D1B4353C02590F1A1F1724340B08FE80E1B4353C055032526F372434007000000F1C4B96A1D4353C06CAB143CE97243405DD1A78D1D4353C04983D5E9E872434029FCF38D1D4353C0B85E498DE9724340F1C4B96A1D4353C06CAB143CE97243400AF2ED2A1D4353C0A6B1898CE9724340AFA2DF2A1D4353C0A7B6A1E8E8724340F1C4B96A1D4353C06CAB143CE972434004000000E5637E881D4353C0169608DAE1724340FD6E3A671D4353C010B849DAE172434057A307671D4353C0440DFDD9E1724340E5637E881D4353C0169608DAE1724340,11001010800,108,Census Tract 108
71219,DC00000658,3.23477197630319,22.81,Default,8.88641779156174,0106000000010000000103000000010000000500000085EAA8A9574353C0A68CED13E67243401DCD79B3574353C014D2EA1DE7724340E996C3DF574353C095B9F219E772434013B3F2D5574353C04674F50FE672434085EAA8A9574353C0A68CED13E6724340,11001005600,56,Census Tract 56
71264,DC00000660,2.067630031480342,22.81,Default,5.999496683458505,010600000001000000010300000001000000050000005867C6A1574353C08E7F8A6DE2724340C308A8D5574353C0BBE84E6FE272434016A4AED7574353C0C65CC3DDE17243407203CDA3574353C0ABF3FEDBE17243405867C6A1574353C08E7F8A6DE2724340,11001005600,56,Census Tract 56
71277,DC00000661,4.16719298488085,22.81,Default,9.54903335633984,01060000000100000001030000000100000005000000F1DDC5A0574353C0783FA189E1724340714D54D8574353C07D4E608CE1724340933AEFDD574353C066EF967AE0724340B0CC60A6574353C083E0D777E0724340F1DDC5A0574353C0783FA189E1724340,11001005600,56,Census Tract 56
71286,DC00002146,6.501748977996246,26.72,Default,13.489074681230262,0106000000010000000103000000010000000A000000FDA23D26AF4253C03D02259BE072434006CC86F6AE4253C09B3C4AB7E07243400F56EAD3AE4253C069AC1FD3E0724340F97A40ADAE4253C025782B0EE172434039A8CC45AF4253C02A6F0F0EE1724340D61876DCAF4253C0D0B8F30DE1724340FFC9219CAF4253C0E221C0C1E0724340B3F0AA74AF4253C02E1B74A0E07243407C235940AF4253C00C0FDF93E0724340FDA23D26AF4253C03D02259BE0724340,11001010800,108,Census Tract 108
71292,DC00001868,15.531768513869732,22.6,Default,17.374030153085243,0106000000010000000103000000010000000500000019C2E566E54253C0797297F2DE724340693E6267E54253C09EEC9DC4E072434072733AE1E54253C0D3B64BC4E0724340630580E0E54253C0F68EE4F1DE72434019C2E566E54253C0797297F2DE724340,11001010800,108,Census Tract 108
71310,DC00000662,4.1789839857417945,22.81,Default,9.558418581976007,010600000001000000010300000001000000050000000B65D7AD574353C01657BF22E0724340BBA8C5E1574353C06BDC6227E0724340B761D3EB574353C07532F915DF724340C3DC72B0574353C09AED9510DF7243400B65D7AD574353C01657BF22E0724340,11001005600,56,Census Tract 56
71327,DC00000659,2.1505750078365207,22.81,Default,6.166102676730347,010600000001000000010300000001000000050000008028CAA1574353C0A6970D2AE5724340C357D3A6574353C0E1E83DC2E5724340DC6851DA574353C011210ABEE5724340BC3848D5574353C0E9CFD925E57243408028CAA1574353C0A6970D2AE5724340,11001005600,56,Census Tract 56
71335,DC00001904,320.6422601470272,31.76,Default,127.29613495793241,0106000000010000000103000000010000002B000000713368EFF84253C0DD795592E572434070A96EEFF84253C0B6B66C9EE572434098D3CC75F94253C0135A519EE5724340FD809EBBF94253C07D20439EE572434070F4BEFFF94253C0E73D359EE5724340371CA7FFF94253C0CB9D7C80E4724340BE70B132FA4253C0CBE9EB47E47243409C0BA332FA4253C022E9799BE3724340A66B8EFFF94253C001B8A358E3724340A8E17EFFF94253C086DE709EE27243403BAD6FFFF94253C024523FE8E17243405B13BA1CFA4253C08C6C2AC9E172434073EC5533FA4253C0A1524C8DE1724340D08D6E2FFA4253C0EEC0CD1FE1724340A4783305FA4253C0FC797EE1E0724340C0B623BFF94253C02353D4DEE072434082603EBBF94253C0DECD011EE17243407BF0D689F74253C0680A741EE172434077D4DB89F74253C0A0B13E59E172434025665D7AF74253C09CFFFB16E17243407ED98D5BF74253C03CD4C6F4E07243402064B83AF74253C002CF25EAE07243402DE07516F74253C0C4DCD4F4E072434005217001F74253C050796F14E172434075CC7CF2F64253C022F12359E1724340A3BD11F1F64253C0EDB02359E172434077DF0CF1F64253C0E412931EE1724340A1B208D8F54253C06216CC1EE1724340B3E413D8F54253C07178AFA5E1724340D15776D7F54253C0EC9EB822E47243401BE894D7F54253C0C253F692E572434002D5A598F64253C08F2ACF92E5724340EE3C8798F64253C0B7759122E4724340231EC820F74253C094CC7522E4724340B6BBE620F74253C06A81B392E5724340EB1548EDF74253C067FA8992E57243401A7029EDF74253C091454C22E4724340559ED22EF84253C0989C6522E472434052A4FD2EF84253C01D9E7C92E5724340713368EFF84253C0DD795592E5724340DF3536EFF84253C0EBC61722E4724340EEA795EFF84253C0EDAC0EA5E1724340713368EFF84253C0DD795592E5724340,11001010800,108,Census Tract 108
71336,DC00001978,234.24686265575528,32.8,Default,78.31681690856725,0106000000010000000103000000010000002C0000009553C5CFFE4253C0CC81E17CE57243408C9C001AFF4253C0B150F47DE5724340323CE619FF4253C04F51DD8FE572434071D3F666014353C0659E0198E5724340A97D8E86014353C093B6433FE57243407BEA3287014353C03AE612D6E472434012688468014353C08A82E183E4724340317D2869014353C09B0C9C16E47243405587B488014353C0DD3EDCC6E3724340199C5889014353C0D9C89659E3724340F7CAAA6A014353C04EB08E0FE372434071E2136B014353C0A83A82C4E27243401AC20E86014353C077E0DFC4E2724340357F3186014353C0700276A8E27243403543AA58024353C02368B4A6E2724340A10EAC58024353C0A22D4329E2724340AAEAB558024353C013C5690BE2724340474B2E55024353C0FC88710BE27243404B876F54024353C03F10D53BE17243404BFF358C014353C0C237813DE17243405F76298C014353C0DAE5F530E1724340439EA76A014353C0D0D43631E1724340EA476C6A014353C0C60D9DBCE072434022486BAD004353C0706DBFBDE0724340815BB2AD004353C05602DE2AE17243408755DEF2FF4253C0CCDCC52BE172434025B7B0F2FF4253C067E6E3C6E072434008F5C337FF4253C0696DF2C7E0724340738C0938FF4253C0EC3D9C23E17243404BDAB512FF4253C035F0DD23E1724340D742E212FF4253C0E3D0997BE1724340481F6AD4FE4253C08F40597BE1724340518AF4D5FE4253C02BDB2F8EE2724340B4D4491EFF4253C0F552FA8DE272434057D50F1EFF4253C0D80C4DBCE2724340D6E8781DFF4253C044F4C921E3724340AFA31E00FF4253C059B08928E3724340C885D5D2FE4253C034AC9763E372434067B21AD2FE4253C0ED5732E9E37243408CE5E0FDFE4253C04BA7561BE4724340EE87F51BFF4253C0E69BB028E47243409275411BFF4253C0989617A4E4724340463D01D1FE4253C0B00C18A3E47243409553C5CFFE4253C0CC81E17CE5724340,11001010800,108,Census Tract 108
71359,DC00002919,371.42645506162023,27.22,Default,120.38666648897816,0106000000010000000103000000010000000B0000000550093E8D4253C07B5F2F52EA724340F79398DD8D4253C0D71BF753EA7243400BF201C78E4253C078DCCC95E8724340D8E894CD954253C0ECC36CA9E87243404E404FCE954253C018B2EF07E87243400D5EE6CF954253C08E4AB49FE6724340AB8A91938C4253C0A19EE585E6724340E7AEED918C4253C04D0721EEE7724340668E3F918C4253C08C169E8FE87243405AD909408D4253C000808891E87243400550093E8D4253C07B5F2F52EA724340,11001010800,108,Census Tract 108
71361,DC00002110,317.3392889836271,32.19,Default,89.03313802763827,010600000001000000010300000001000000110000002D62359ADC4253C02FE0CB35EA724340706C8804DD4253C02B08B735EA724340C2A46B04DD4253C053DF38CFE87243408067AE57DD4253C0AF8A28CFE8724340ACB5CE57DD4253C0548BECF8E77243401A4E8E58DD4253C0292108A6E47243407620BD57DD4253C0FB6D33E7E27243400C0DEB56DD4253C0569F2F1DE172434086FD4CBFDA4253C0D2A11C20E1724340ACEF1EC0DA4253C0A27020EAE272434045FBEFC0DA4253C08ECBE1A8E47243409BE870C0DA4253C0D0CD5EEAE67243407645A43DDC4253C0183514EAE67243405902BA3DDC4253C089D723F9E77243409630CB3DDC4253C02BCD5FCFE8724340AC9E189ADC4253C053B74DCFE87243402D62359ADC4253C02FE0CB35EA724340,11001010800,108,Census Tract 108
71370,DC00001973,143.30914952665503,31.42,Default,47.97409742934085,01060000000100000001030000000100000007000000D4104B28004353C054AE3A4EE67243402ABFB111FF4253C0C373E34FE672434068770613FF4253C022567C11EA724340C3F69B28004353C0FAC5D30FEA724340B1708E33014353C033E19C0FEA724340157F3932014353C011FF034EE6724340D4104B28004353C054AE3A4EE6724340,11001010800,108,Census Tract 108
71372,DC00000656,3.4891760515039563,22.81,Default,9.00437100042916,01060000000100000001030000000100000005000000320CF4C1574353C05E3B2DE2E8724340736FD8D0574353C0865C32EAE97243405455C200584353C01F5994E3E9724340A6F0DDF1574353C024388FDBE8724340320CF4C1574353C05E3B2DE2E8724340,11001005600,56,Census Tract 56
71416,DC00002145,20.165757917537732,22.04,Default,20.118073561738832,01060000000100000001030000000100000005000000B49050ECAD4253C0C388638FE8724340340A3372AE4253C049B8E58FE87243406DA1CF72AE4253C05DD57A68E6724340EF9D5CEDAD4253C0624B5968E6724340B49050ECAD4253C0C388638FE8724340,11001010800,108,Census Tract 108
71380,DC00002142,15.250991033405453,21.49,Default,17.280000023543835,01060000000100000001030000000100000005000000C9AFE153AD4253C03BB0B0CDE87243409EB6EF53AD4253C043A59188E9724340064F1E7EAE4253C059EE5A88E97243401642107EAE4253C056F979CDE8724340C9AFE153AD4253C03BB0B0CDE8724340,11001010800,108,Census Tract 108
71401,DC00001895,1236.6861336934653,33.13,Default,147.37540261276345,0106000000010000000103000000010000001500000075ABF0A6EB4253C082CEEF1DE9724340E4F82842F44253C09B4B5B1CE97243402E08FD41F44253C0DDACEFA7E6724340923DF941F44253C04C796778E6724340D5928D41F44253C0E1D8B032E1724340D0D2DE44F34253C00D0BD832E172434031DD0B10F34253C0A7CC61E6E0724340903AAE86F24253C0245221E5E07243402DC3892EF24253C09584E2E9E072434090D31E0BF24253C033961033E1724340E1936C36F14253C02BD73933E17243408E947404F14253C0BB54A7EEE0724340307B91C3F04253C06866B4EEE0724340783D2F86F04253C0A32B5333E172434062484AB0ED4253C04F89DE33E1724340EFF9C285ED4253C005DAB0DCE0724340CEF56635ED4253C012F6C0DCE0724340CAF41580EC4253C0E748E5DCE0724340A5E14652EC4253C0CE591934E17243402F2E57A6EB4253C06D5B4534E172434075ABF0A6EB4253C082CEEF1DE9724340,11001010800,108,Census Tract 108
71406,DC00002158,82.31604300674942,31.3,Default,42.3559999987483,0106000000010000000103000000010000000B0000007A4C8CB1F94253C09BEB3630E7724340C3D20EF2F74253C0C7FF9130E77243400F1819F2F74253C0B7E4F8ABE772434083022616F74253C0649525ACE77243407F8D4016F74253C0AD866BEBE8724340BCAA33F2F74253C0FFD53EEBE8724340243AB1B1F94253C0D1C1E3EAE8724340B223FEFAF94253C072D1D4EAE87243402C18EBFAF94253C0FBF99D06E87243407932D9FAF94253C03DFB2730E77243407A4C8CB1F94253C09BEB3630E7724340,11001010800,108,Census Tract 108
71409,DC00000657,3.7328299980257453,22.81,Default,9.11335239693235,01060000000100000001030000000100000005000000F40910B2574353C07E031684E7724340B69CEDB8574353C0CE2E488BE872434046ABA9EC574353C0647DFC87E87243400917CCE5574353C02552CA80E7724340F40910B2574353C07E031684E7724340,11001005600,56,Census Tract 56
71430,DC00000666,3.8488769754007013,22.81,Default,9.276311333897993,0106000000010000000103000000010000000500000023529AF2574353C0779D5A87DA72434024128926584353C017578291DA7243405F73DB3B584353C0C92BE386D9724340F0B4EC07584353C07A72BB7CD972434023529AF2574353C0779D5A87DA724340,11001005600,56,Census Tract 56
71439,DC00002085,2267.3104221236445,49.83,Default,350.55861516440507,0106000000010000000103000000020000001E0000009263C74DD44253C03560BB45D872434013938D4ED44253C01A6A9C1BDA724340CC823D84D54253C04CDE641ADA7243401A427783D54253C0E11A7144D872434015D97428D74253C07F77C242D87243407027DB27D74253C080011DCBD6724340CA864127D74253C0B4574C54D5724340AB8C6B26D74253C02ACE6255D3724340963A9625D74253C0F8E7B55ED17243401253DAD9D54253C0C9360560D17243400E4263D5D44253C0E08D0C61D1724340FFEFDC4AD44253C0297A9B61D17243408F88184CD44253C0CEBDC84ED472434090851B8FD34253C0AD17884FD47243403DBCCF8AD34253C0416B4907CA724340C3C954C6D04253C0EBA6160ACA72434017F1B671CC4253C0BE0E8C0ECA724340821E1372CC4253C081F4BD42C9724340C8B5C2A6CB4253C0D2E6E442C972434033FE45A6CB4253C09986C072CA724340BA1019A6CB4253C05A1E4E0FCA724340E872D558CB4253C0F649AA0FCA7243401762AB5ACB4253C0C02B3B5CCE7243400359D55ECB4253C0A69DDB4ED87243409263C74DD44253C03560BB45D872434034908B4CD44253C008E63157D57243408B06D388D44253C0CA31EC56D5724340C61A0A86D44253C000DCD0CDD672434042606683D44253C0DCF27645D87243409263C74DD44253C03560BB45D872434009000000B6BE6C03CF4253C023164A01D472434073C16C03CF4253C0D3BA8201D4724340EEA06B1DCE4253C01BCA7102D4724340DA8C0A1BCE4253C0D7B96B59CE72434094FF1EC8D04253C0608AA756CE724340C17E80CAD04253C0C892A9FFD3724340E4B0E2A2CF4253C06EF5DC00D4724340D8AFE2A2CF4253C0D2FBA300D4724340B6BE6C03CF4253C023164A01D4724340,11001010800,108,Census Tract 108
71450,DC00000667,3.583677998547748,22.81,Default,9.2296525231033,010600000001000000010300000001000000050000003488611B584353C004685E2DD97243405956DD4A584353C0EF83A335D97243406ED0585E584353C0A7854625D8724340B003DD2E584353C0056A011DD87243403488611B584353C004685E2DD9724340,11001005600,56,Census Tract 56
71463,DC00000668,3.8169500261835756,22.81,Default,9.15992987055281,01060000000100000001030000000100000005000000698DE335584353C0278D08C1D77243400AEA416A584353C020399BCDD7724340C7E2EE83584353C0EF6767C9D67243408BE69C4F584353C01261C1BCD6724340698DE335584353C0278D08C1D7724340,11001005600,56,Census Tract 56
